Zeit [ms]	Uin A [V]	Uin B [V]
169.360000000	-0.000258881	-0.909531730
169.380000000	0.000065627	-0.920565022
169.400000000	0.000390136	-0.932896349
169.420000000	0.001363661	-0.944254149
169.440000000	0.001039152	-0.956260968
169.460000000	0.000390136	-0.967294260
169.480000000	0.000714644	-0.978976570
169.500000000	-0.000258881	-0.990334371
169.520000000	0.000714644	-1.002016681
169.540000000	0.000065627	-1.013698991
169.560000000	0.000390136	-1.024732284
169.580000000	0.000714644	-1.036414594
169.600000000	0.000714644	-1.047447887
169.620000000	0.000714644	-1.059130198
169.640000000	0.001688169	-1.070487999
169.660000000	0.001363661	-1.081845801
169.680000000	0.000714644	-1.092879095
169.700000000	0.000714644	-1.103912388
169.720000000	-0.001232407	-1.114621173
169.740000000	0.000390136	-1.125654467
169.760000000	0.000390136	-1.136687761
169.780000000	0.000390136	-1.148045563
169.800000000	0.001688169	-1.158754348
169.820000000	0.000390136	-1.169787643
169.840000000	0.000390136	-1.180496428
169.860000000	0.001363661	-1.191529722
169.880000000	0.000390136	-1.202238508
169.900000000	0.000714644	-1.212622785
169.920000000	0.001363661	-1.223331571
169.940000000	-0.000258881	-1.233715848
169.960000000	0.001688169	-1.244424634
169.980000000	0.000065627	-1.254159894
170.000000000	-0.000258881	-1.265193189
170.020000000	0.000714644	-1.275252958
170.040000000	0.000714644	-1.285637236
170.060000000	0.000714644	-1.296021513
170.080000000	0.000390136	-1.306081282
170.100000000	0.000390136	-1.316790069
170.120000000	0.001039152	-1.326525330
170.140000000	-0.000258881	-1.336260590
170.160000000	-0.000583390	-1.346644869
170.180000000	0.000390136	-1.356704638
170.200000000	0.000390136	-1.367088917
170.220000000	0.000714644	-1.376824178
170.240000000	0.000390136	-1.386234930
170.260000000	0.000065627	-1.395645682
170.280000000	0.000065627	-1.406029961
170.300000000	-0.000583390	-1.415440714
170.320000000	0.001039152	-1.424851467
170.340000000	0.000714644	-1.434262219
170.360000000	0.000714644	-1.444321990
170.380000000	0.002337186	-1.453732743
170.400000000	0.000065627	-1.462818987
170.420000000	0.001363661	-1.472229740
170.440000000	0.000390136	-1.480991476
170.460000000	0.001363661	-1.490402229
170.480000000	0.000390136	-1.499488474
170.500000000	-0.000258881	-1.508899227
170.520000000	0.000390136	-1.517660963
170.540000000	0.001363661	-1.527071717
170.560000000	0.000390136	-1.535833453
170.580000000	-0.000258881	-1.544270680
170.600000000	0.000714644	-1.553356925
170.620000000	0.000714644	-1.562443170
170.640000000	0.000390136	-1.570555889
170.660000000	0.001039152	-1.579317626
170.680000000	-0.001232407	-1.587754853
170.700000000	0.001039152	-1.596192081
170.720000000	0.000390136	-1.604304800
170.740000000	0.000065627	-1.613066537
170.760000000	0.000065627	-1.621503765
170.780000000	0.001688169	-1.629616485
170.800000000	0.001039152	-1.638053713
170.820000000	-0.000258881	-1.645841923
170.840000000	0.001039152	-1.653954643
170.860000000	-0.000258881	-1.662067363
170.880000000	0.001039152	-1.669855573
170.900000000	0.000065627	-1.677643784
170.920000000	0.000390136	-1.685431995
170.940000000	0.000065627	-1.692895698
170.960000000	0.000714644	-1.700683909
170.980000000	0.000390136	-1.708147611
171.000000000	0.000390136	-1.715611313
171.020000000	0.000714644	-1.723399525
171.040000000	0.000065627	-1.730863227
171.060000000	0.000065627	-1.737677912
171.080000000	0.000390136	-1.745466124
171.100000000	0.000065627	-1.752280809
171.120000000	0.000390136	-1.759420003
171.140000000	0.001039152	-1.766559196
171.160000000	0.000390136	-1.773049373
171.180000000	0.000390136	-1.780513076
171.200000000	0.000065627	-1.787327761
171.220000000	0.001039152	-1.793817938
171.240000000	0.000065627	-1.800957132
171.260000000	0.000065627	-1.807122799
171.280000000	0.000390136	-1.814261994
171.300000000	0.000714644	-1.820427662
171.320000000	0.000390136	-1.826593329
171.340000000	0.000714644	-1.833083506
171.360000000	0.001039152	-1.839573683
171.380000000	-0.000258881	-1.845414842
171.400000000	0.000390136	-1.851905019
171.420000000	0.001688169	-1.858070687
171.440000000	0.000065627	-1.863911846
171.460000000	0.000065627	-1.869753006
171.480000000	-0.000258881	-1.875594165
171.500000000	0.000390136	-1.881110816
171.520000000	0.002012678	-1.887276484
171.540000000	-0.000907898	-1.892144117
171.560000000	-0.000258881	-1.898309785
171.580000000	0.000714644	-1.904150944
171.600000000	-0.000583390	-1.909018577
171.620000000	-0.000583390	-1.914535228
171.640000000	0.000714644	-1.919402861
171.660000000	0.001688169	-1.924919512
171.680000000	0.000390136	-1.929462636
171.700000000	-0.000583390	-1.934979287
171.720000000	-0.000258881	-1.938873393
171.740000000	0.000714644	-1.944714553
171.760000000	0.000390136	-1.948933169
171.780000000	0.000065627	-1.954125311
171.800000000	0.001039152	-1.958668435
171.820000000	0.000065627	-1.963536068
171.840000000	-0.000258881	-1.967754684
171.860000000	0.000065627	-1.972297808
171.880000000	0.000065627	-1.976840932
171.900000000	-0.000258881	-1.981059548
171.920000000	0.001039152	-1.984953655
171.940000000	0.000065627	-1.989172270
171.960000000	0.000714644	-1.993390886
171.980000000	0.001039152	-1.996960484
172.000000000	-0.000258881	-2.001179099
172.020000000	0.000065627	-2.005073206
172.040000000	0.001039152	-2.008642804
172.060000000	0.000065627	-2.012536911
172.080000000	-0.000907898	-2.016106509
172.100000000	0.000390136	-2.019676106
172.120000000	0.000714644	-2.022272178
172.140000000	0.000065627	-2.026166285
172.160000000	0.001039152	-2.029086865
172.180000000	0.000714644	-2.032007445
172.200000000	0.000714644	-2.035901552
172.220000000	0.000390136	-2.038822132
172.240000000	0.000065627	-2.041418203
172.260000000	0.000714644	-2.044338783
172.280000000	0.000714644	-2.047583872
172.300000000	0.000065627	-2.050179944
172.320000000	0.000065627	-2.052451506
172.340000000	0.000714644	-2.054723069
172.360000000	0.000390136	-2.057319140
172.380000000	0.001039152	-2.059915211
172.400000000	0.000065627	-2.062511283
172.420000000	0.001039152	-2.064458336
172.440000000	-0.000258881	-2.067054407
172.460000000	0.001039152	-2.068676952
172.480000000	0.000065627	-2.070948514
172.500000000	-0.000258881	-2.072571059
172.520000000	0.001363661	-2.074518113
172.540000000	0.000714644	-2.076140657
172.560000000	0.000390136	-2.077763202
172.580000000	0.000714644	-2.079061237
172.600000000	-0.000258881	-2.081332800
172.620000000	0.000390136	-2.082630836
172.640000000	0.000714644	-2.083928871
172.660000000	-0.000258881	-2.084902398
172.680000000	0.000390136	-2.086200434
172.700000000	0.000714644	-2.087822978
172.720000000	0.000390136	-2.088796505
172.740000000	0.000714644	-2.089445523
172.760000000	0.000390136	-2.090419050
172.780000000	-0.000258881	-2.091068068
172.800000000	0.001688169	-2.091717086
172.820000000	0.000065627	-2.092690612
172.840000000	0.000065627	-2.092690612
172.860000000	0.000390136	-2.093339630
172.880000000	0.000390136	-2.093988648
172.900000000	-0.000583390	-2.094637666
172.920000000	0.001039152	-2.094313157
172.940000000	-0.000258881	-2.094313157
172.960000000	0.001039152	-2.094637666
172.980000000	0.002012678	-2.093988648
173.000000000	0.000714644	-2.094313157
173.020000000	0.000390136	-2.093988648
173.040000000	0.000714644	-2.093988648
173.060000000	0.000714644	-2.093664139
173.080000000	0.000714644	-2.093015121
173.100000000	0.000390136	-2.092366103
173.120000000	0.001039152	-2.092366103
173.140000000	-0.000258881	-2.091068068
173.160000000	0.000390136	-2.089770032
173.180000000	0.000390136	-2.089770032
173.200000000	0.000714644	-2.089121014
173.220000000	0.001039152	-2.088147487
173.240000000	0.001039152	-2.086849452
173.260000000	-0.000907898	-2.085551416
173.280000000	-0.000583390	-2.084253380
173.300000000	0.001039152	-2.082955345
173.320000000	0.000065627	-2.081981818
173.340000000	0.000065627	-2.080034764
173.360000000	0.000390136	-2.078412220
173.380000000	0.000714644	-2.076789675
173.400000000	0.000065627	-2.074842621
173.420000000	0.000714644	-2.073544586
173.440000000	-0.000583390	-2.071597532
173.460000000	0.000390136	-2.069325970
173.480000000	0.000714644	-2.067378916
173.500000000	0.000390136	-2.065431863
173.520000000	0.000714644	-2.063484809
173.540000000	0.000065627	-2.060888738
173.560000000	0.001363661	-2.058617176
173.580000000	0.001363661	-2.056345613
173.600000000	0.000390136	-2.053425033
173.620000000	0.001039152	-2.051153471
173.640000000	0.000390136	-2.047908381
173.660000000	0.000714644	-2.045312310
173.680000000	0.000390136	-2.042391730
173.700000000	0.000390136	-2.039795659
173.720000000	0.000714644	-2.036226061
173.740000000	-0.000258881	-2.033629989
173.760000000	0.000065627	-2.030384900
173.780000000	0.000065627	-2.027139811
173.800000000	0.000390136	-2.023570213
173.820000000	0.000065627	-2.020649633
173.840000000	0.000390136	-2.016755526
173.860000000	0.000390136	-2.013185928
173.880000000	0.001039152	-2.009940839
173.900000000	0.000714644	-2.006371242
173.920000000	0.002012678	-2.002477135
173.940000000	0.000390136	-1.998907537
173.960000000	0.000065627	-1.994364412
173.980000000	0.000390136	-1.990794815
174.000000000	0.000390136	-1.985927181
174.020000000	0.000390136	-1.982357584
174.040000000	0.000065627	-1.978463477
174.060000000	0.000065627	-1.973920352
174.080000000	0.000065627	-1.969377228
174.100000000	0.001039152	-1.964834104
174.120000000	0.000714644	-1.960290979
174.140000000	0.000390136	-1.956072364
174.160000000	0.000065627	-1.951204731
174.180000000	0.000390136	-1.946337098
174.200000000	0.000714644	-1.941793973
174.220000000	0.000065627	-1.936277322
174.240000000	0.000390136	-1.931734198
174.260000000	0.000390136	-1.926542056
174.280000000	0.000390136	-1.921674423
174.300000000	0.001039152	-1.916157772
174.320000000	0.000065627	-1.911290139
174.340000000	-0.000258881	-1.905448980
174.360000000	0.001363661	-1.900581347
174.380000000	0.001039152	-1.895389205
174.400000000	-0.000258881	-1.888899028
174.420000000	0.000065627	-1.883382378
174.440000000	-0.000907898	-1.877865727
174.460000000	-0.001232407	-1.871700059
174.480000000	0.002012678	-1.866183408
174.500000000	0.000065627	-1.860017740
174.520000000	0.000065627	-1.854176581
174.540000000	0.000390136	-1.848010913
174.560000000	0.001688169	-1.841845245
174.580000000	-0.000258881	-1.835679577
174.600000000	-0.000258881	-1.829513909
174.620000000	0.000390136	-1.823348241
174.640000000	0.000714644	-1.816533556
174.660000000	0.000714644	-1.810692397
174.680000000	0.000065627	-1.803228694
174.700000000	0.001039152	-1.796414008
174.720000000	0.002337186	-1.789599323
174.740000000	0.000390136	-1.783109146
174.760000000	0.000390136	-1.776294461
174.780000000	0.000714644	-1.768830758
174.800000000	0.000714644	-1.762989600
174.820000000	0.000714644	-1.755201388
174.840000000	0.000390136	-1.748386703
174.860000000	0.001039152	-1.740923000
174.880000000	0.001363661	-1.734108315
174.900000000	-0.000907898	-1.726320104
174.920000000	0.000714644	-1.718856401
174.940000000	0.000390136	-1.711392699
174.960000000	0.000390136	-1.704253505
174.980000000	0.000714644	-1.696465294
175.000000000	0.000390136	-1.689001592
175.020000000	0.000390136	-1.680888872
175.040000000	0.000065627	-1.672776153
175.060000000	0.000714644	-1.665312450
175.080000000	-0.000583390	-1.657199731
175.100000000	0.001688169	-1.648762502
175.120000000	0.000390136	-1.641623309
175.140000000	0.000065627	-1.633186081
175.160000000	0.000065627	-1.625073362
175.180000000	0.000065627	-1.616311625
175.200000000	0.000714644	-1.607874397
175.220000000	0.000065627	-1.600410695
175.240000000	-0.000583390	-1.591648959
175.260000000	0.000065627	-1.582887222
175.280000000	0.000714644	-1.574774503
175.300000000	0.000390136	-1.566337275
175.320000000	0.000065627	-1.557575539
175.340000000	0.000714644	-1.548813803
175.360000000	0.000390136	-1.539727558
175.380000000	0.000714644	-1.530965821
175.400000000	0.000390136	-1.522204085
175.420000000	0.000714644	-1.513117841
175.440000000	0.000065627	-1.503707087
175.460000000	0.000390136	-1.494945351
175.480000000	0.000390136	-1.485534598
175.500000000	0.000714644	-1.476448354
175.520000000	0.000390136	-1.467362109
175.540000000	0.000065627	-1.457951356
175.560000000	0.000714644	-1.448540603
175.580000000	0.001039152	-1.439129850
175.600000000	-0.000258881	-1.429719097
175.620000000	0.000065627	-1.419983836
175.640000000	0.000390136	-1.410248574
175.660000000	0.000390136	-1.400513313
175.680000000	0.000714644	-1.390778052
175.700000000	0.001688169	-1.382340826
175.720000000	-0.014212745	-1.370983021
175.740000000	-0.000583390	-1.361247760
175.760000000	-0.000907898	-1.351512499
175.780000000	-0.000258881	-1.340154695
175.800000000	0.002012678	-1.331392960
175.820000000	-0.000583390	-1.321333191
175.840000000	0.001039152	-1.311597930
175.860000000	-0.001556915	-1.301213652
175.880000000	0.000714644	-1.290829374
175.900000000	0.002012678	-1.281418623
175.920000000	0.003959728	-1.270385328
175.940000000	0.000065627	-1.259676542
175.960000000	0.001039152	-1.247669721
175.980000000	-0.005126508	-1.238907987
176.000000000	-0.000907898	-1.228523709
176.020000000	0.002986203	-1.218463941
176.040000000	0.003959728	-1.210026716
176.060000000	-0.001556915	-1.197370878
176.080000000	0.000065627	-1.186013075
176.100000000	0.000390136	-1.175628798
176.120000000	0.001039152	-1.164270995
176.140000000	0.000065627	-1.152264176
176.160000000	0.005906779	-1.143502442
176.180000000	0.001039152	-1.132144640
176.200000000	0.010449897	-1.120462329
176.220000000	0.005582271	-1.108780018
176.240000000	0.002986203	-1.098395742
176.260000000	-0.000907898	-1.086388922
176.280000000	0.000714644	-1.076329155
176.300000000	0.003959728	-1.065620370
176.320000000	-0.003179457	-1.053289042
176.340000000	0.004933254	-1.042904766
176.360000000	-0.003179457	-1.030897948
176.380000000	0.009800881	-1.018891129
176.400000000	0.001363661	-1.008506853
176.420000000	-0.003179457	-0.996824543
176.440000000	0.007853830	-0.984493216
176.460000000	-0.006424542	-0.974108941
176.480000000	0.003310712	-0.961453105
176.500000000	0.000714644	-0.951393339
176.520000000	-0.002205932	-0.939711029
176.540000000	0.010449897	-0.927379703
176.560000000	-0.003828474	-0.917319936
176.580000000	0.000390136	-0.904015084
176.600000000	-0.001881424	-0.892332775
176.620000000	-0.001881424	-0.880650466
176.640000000	-0.001232407	-0.869941682
176.660000000	0.003959728	-0.857285848
176.680000000	0.000714644	-0.844954522
176.700000000	0.000065627	-0.832298687
176.720000000	-0.000583390	-0.820616379
176.740000000	-0.002854949	-0.809258579
176.760000000	0.002986203	-0.796602745
176.780000000	-0.002205932	-0.783946911
176.800000000	-0.000258881	-0.772589111
176.820000000	-0.004477491	-0.761231311
176.840000000	0.001363661	-0.748575477
176.860000000	0.001363661	-0.734946118
176.880000000	0.002661695	-0.723912827
176.900000000	0.001039152	-0.712230519
176.920000000	0.000390136	-0.699250177
176.940000000	-0.000258881	-0.686918852
176.960000000	0.000390136	-0.674587528
176.980000000	-0.000583390	-0.662256203
177.000000000	-0.001232407	-0.649924879
177.020000000	-0.000583390	-0.637269046
177.040000000	0.000065627	-0.624613213
177.060000000	0.000714644	-0.612930905
177.080000000	0.000390136	-0.600275073
177.100000000	0.001039152	-0.587943749
177.120000000	0.001039152	-0.575287916
177.140000000	0.000390136	-0.562632084
177.160000000	0.000390136	-0.550300760
177.180000000	-0.000258881	-0.537320419
177.200000000	0.000065627	-0.524664587
177.220000000	0.000390136	-0.512333263
177.240000000	0.000390136	-0.499677431
177.260000000	0.000390136	-0.487021599
177.280000000	-0.000258881	-0.474041258
177.300000000	0.000390136	-0.461709935
177.320000000	0.000390136	-0.449054103
177.340000000	0.000390136	-0.436073763
177.360000000	0.000065627	-0.423417931
177.380000000	0.000065627	-0.410762100
177.400000000	-0.000258881	-0.397781760
177.420000000	0.000065627	-0.384801420
177.440000000	0.000390136	-0.372470097
177.460000000	0.000065627	-0.359165249
177.480000000	0.000714644	-0.346833926
177.500000000	-0.000583390	-0.333529078
177.520000000	0.001688169	-0.320548739
177.540000000	0.000065627	-0.307892908
177.560000000	0.000714644	-0.294588060
177.580000000	0.000714644	-0.281932229
177.600000000	0.000390136	-0.268951890
177.620000000	0.000065627	-0.255322534
177.640000000	0.000065627	-0.242666703
177.660000000	0.000065627	-0.230335381
177.680000000	0.001039152	-0.216706025
177.700000000	0.000390136	-0.203725686
177.720000000	0.000390136	-0.190745347
177.740000000	0.000390136	-0.178089517
177.760000000	0.000065627	-0.165109178
177.780000000	0.000065627	-0.152453348
177.800000000	0.000714644	-0.138499484
177.820000000	0.000065627	-0.126168162
177.840000000	0.000065627	-0.112863315
177.860000000	0.000714644	-0.099558468
177.880000000	0.000390136	-0.086902639
177.900000000	0.000065627	-0.073597792
177.920000000	0.000065627	-0.059968437
177.940000000	0.000714644	-0.046988098
177.960000000	0.000714644	-0.034332269
177.980000000	-0.000258881	-0.021027422
178.000000000	0.000714644	-0.008047084
178.020000000	-0.000258881	0.004608745
178.040000000	0.000390136	0.017589083
178.060000000	0.000065627	0.030893930
178.080000000	0.000065627	0.043549759
178.100000000	0.000714644	0.056854605
178.120000000	-0.000583390	0.069510435
178.140000000	0.000390136	0.083139789
178.160000000	-0.000583390	0.096120127
178.180000000	0.000390136	0.109424973
178.200000000	-0.000907898	0.122405310
178.220000000	0.000065627	0.135385648
178.240000000	0.001039152	0.148041477
178.260000000	0.000390136	0.161346323
178.280000000	0.000065627	0.174326660
178.300000000	0.001039152	0.187306998
178.320000000	0.000390136	0.199962826
178.340000000	-0.000258881	0.213267672
178.360000000	0.000714644	0.225923501
178.380000000	0.000390136	0.239228347
178.400000000	0.000390136	0.252533192
178.420000000	0.000714644	0.265189021
178.440000000	0.000714644	0.278493866
178.460000000	0.000714644	0.291149695
178.480000000	0.001039152	0.304130032
178.500000000	0.001363661	0.317110369
178.520000000	0.000714644	0.330090706
178.540000000	0.001363661	0.342746535
178.560000000	0.002986203	0.355402363
178.580000000	0.002012678	0.368382700
178.600000000	0.002661695	0.381687545
178.620000000	0.004608745	0.393694357
178.640000000	0.005906779	0.406999202
178.660000000	0.005257762	0.419006014
178.680000000	0.008178338	0.431661842
178.700000000	0.009800881	0.444642179
178.720000000	0.010774406	0.457298007
178.740000000	0.014019490	0.469304818
178.760000000	0.017264575	0.481960647
178.780000000	0.020509659	0.494616475
178.800000000	0.025377286	0.506947795
178.820000000	0.029271387	0.518954606
178.840000000	0.034139014	0.531285926
178.860000000	0.039006641	0.543617246
178.880000000	0.045172301	0.555624057
178.900000000	0.051013453	0.566981851
178.920000000	0.057179114	0.578988663
178.940000000	0.063993791	0.590670966
178.960000000	0.071132977	0.603002285
178.980000000	0.078596671	0.615333605
179.000000000	0.086384874	0.626691400
179.020000000	0.093848568	0.638698211
179.040000000	0.101636770	0.650380514
179.060000000	0.109749481	0.662062816
179.080000000	0.117862192	0.673096102
179.100000000	0.126299412	0.685102914
179.120000000	0.134736631	0.696136200
179.140000000	0.143498359	0.707818503
179.160000000	0.151935578	0.719500805
179.180000000	0.161021814	0.730209583
179.200000000	0.169459034	0.741891886
179.220000000	0.178869778	0.752600663
179.240000000	0.187956014	0.764607474
179.260000000	0.196717742	0.775965269
179.280000000	0.205479470	0.786674046
179.300000000	0.214565706	0.798031841
179.320000000	0.224300959	0.809714144
179.340000000	0.233062686	0.820098413
179.360000000	0.242797939	0.831456207
179.380000000	0.252208684	0.842489493
179.400000000	0.261294920	0.853198271
179.420000000	0.270705664	0.864880573
179.440000000	0.280116409	0.875264843
179.460000000	0.289202645	0.886622637
179.480000000	0.298288880	0.897331415
179.500000000	0.308024133	0.908040192
179.520000000	0.318083894	0.918748970
179.540000000	0.326845622	0.930106764
179.560000000	0.335931858	0.940491033
179.580000000	0.345018094	0.950875303
179.600000000	0.355077855	0.961584080
179.620000000	0.364488599	0.972617366
179.640000000	0.373574835	0.983001636
179.660000000	0.383634596	0.994034922
179.680000000	0.392720832	1.003770174
179.700000000	0.402131576	1.014478952
179.720000000	0.411217812	1.024538713
179.740000000	0.420304047	1.034922982
179.760000000	0.429714791	1.045631760
179.780000000	0.438801027	1.055691520
179.800000000	0.447887263	1.066075790
179.820000000	0.456973499	1.076135551
179.840000000	0.466708751	1.086519820
179.860000000	0.476119495	1.096579581
179.880000000	0.485205731	1.106963850
179.900000000	0.494940983	1.116699103
179.920000000	0.503053694	1.126434355
179.940000000	0.512139929	1.136818625
179.960000000	0.521875182	1.146553877
179.980000000	0.530961417	1.156613638
180.000000000	0.539723145	1.166348891
180.020000000	0.548809380	1.176084143
180.040000000	0.557246599	1.185494888
180.060000000	0.566657343	1.195230140
180.080000000	0.575094562	1.204965393
180.100000000	0.584505306	1.215025154
180.120000000	0.593591541	1.224435898
180.140000000	0.602353269	1.233846643
180.160000000	0.610790487	1.242932878
180.180000000	0.619552214	1.252668131
180.200000000	0.628638450	1.261429859
180.220000000	0.637400177	1.271165111
180.240000000	0.645512887	1.280900364
180.260000000	0.653950106	1.289662092
180.280000000	0.662711833	1.298748328
180.300000000	0.671149052	1.308159072
180.320000000	0.679586271	1.316920800
180.340000000	0.688023489	1.326007036
180.360000000	0.696460708	1.335093272
180.380000000	0.705222435	1.343854999
180.400000000	0.713010637	1.352616727
180.420000000	0.721447856	1.361702963
180.440000000	0.729885074	1.370464691
180.460000000	0.737673276	1.378901910
180.480000000	0.745785987	1.387663638
180.500000000	0.753574188	1.395776348
180.520000000	0.761686899	1.404538076
180.540000000	0.769799609	1.413299804
180.560000000	0.778236828	1.421088006
180.580000000	0.785376013	1.429525226
180.600000000	0.793488723	1.438611462
180.620000000	0.801601433	1.446724173
180.640000000	0.809389635	1.454512376
180.660000000	0.817502345	1.462949595
180.680000000	0.824641531	1.470737797
180.700000000	0.832754241	1.479499525
180.720000000	0.839893426	1.486963220
180.740000000	0.847357119	1.494751422
180.760000000	0.854820813	1.502864133
180.780000000	0.862284506	1.510976844
180.800000000	0.869748200	1.518440539
180.820000000	0.876887385	1.526553250
180.840000000	0.884351078	1.534341452
180.860000000	0.891814772	1.541480638
180.880000000	0.898629448	1.548944332
180.900000000	0.905768633	1.556408027
180.920000000	0.912583310	1.563871721
180.940000000	0.919722495	1.571335415
180.960000000	0.927186189	1.578150093
180.980000000	0.933676357	1.585613787
181.000000000	0.939842017	1.592752973
181.020000000	0.947305710	1.600216668
181.040000000	0.954120387	1.607031345
181.060000000	0.960935063	1.613846023
181.080000000	0.967425232	1.621309717
181.100000000	0.973915400	1.627799886
181.120000000	0.980730077	1.634614564
181.140000000	0.986895737	1.641429241
181.160000000	0.993061396	1.647919410
181.180000000	0.999551565	1.654734088
181.200000000	1.006041733	1.661548766
181.220000000	1.012531901	1.667714426
181.240000000	1.018048544	1.673880087
181.260000000	1.024214204	1.680694765
181.280000000	1.030704372	1.686535917
181.300000000	1.036221015	1.693026086
181.320000000	1.042386675	1.698867239
181.340000000	1.047903318	1.705357408
181.360000000	1.053744470	1.710549543
181.380000000	1.059585621	1.717039713
181.400000000	1.065426773	1.722880865
181.420000000	1.071267924	1.729046526
181.440000000	1.076784567	1.735212187
181.460000000	1.081976702	1.741053339
181.480000000	1.087168837	1.745920966
181.500000000	1.092685480	1.752086627
181.520000000	1.097877615	1.756954254
181.540000000	1.103718766	1.762795407
181.560000000	1.108586392	1.767987542
181.580000000	1.113778527	1.773179678
181.600000000	1.118646153	1.778696322
181.620000000	1.123189271	1.783888457
181.640000000	1.128705914	1.788756084
181.660000000	1.133573540	1.793623712
181.680000000	1.138441167	1.798815847
181.700000000	1.142659776	1.803683474
181.720000000	1.147527403	1.808551101
181.740000000	1.152070520	1.813418729
181.760000000	1.156289130	1.818286356
181.780000000	1.160832248	1.822504966
181.800000000	1.165699874	1.826723576
181.820000000	1.169918483	1.831591203
181.840000000	1.173812585	1.836134322
181.860000000	1.178680211	1.840352932
181.880000000	1.182249803	1.844247034
181.900000000	1.186792921	1.848790153
181.920000000	1.190362514	1.853657780
181.940000000	1.194581123	1.857551882
181.960000000	1.198475225	1.861445984
181.980000000	1.202044817	1.865340085
182.000000000	1.205938918	1.868909679
182.020000000	1.209508511	1.872803781
182.040000000	1.213402612	1.876048865
182.060000000	1.216647696	1.880267476
182.080000000	1.220217289	1.883837069
182.100000000	1.223462373	1.887406662
182.120000000	1.226707457	1.890651747
182.140000000	1.230277050	1.893896832
182.160000000	1.232873117	1.897141917
182.180000000	1.236442710	1.900711510
182.200000000	1.239363286	1.903307578
182.220000000	1.241959353	1.906552663
182.240000000	1.245204437	1.909473240
182.260000000	1.248125013	1.912393816
182.280000000	1.250721081	1.915314392
182.300000000	1.253641656	1.917910460
182.320000000	1.256237724	1.920831037
182.340000000	1.259158300	1.923102596
182.360000000	1.261429859	1.926023173
182.380000000	1.263376909	1.927970224
182.400000000	1.265648468	1.930566292
182.420000000	1.268244536	1.932837851
182.440000000	1.270516095	1.934784902
182.460000000	1.272787654	1.937380970
182.480000000	1.273761179	1.939652529
182.500000000	1.276357246	1.941599580
182.520000000	1.278628805	1.943546631
182.540000000	1.280575856	1.945169174
182.560000000	1.281873889	1.946791716
182.580000000	1.283496432	1.948414259
182.600000000	1.285118974	1.950685818
182.620000000	1.286417007	1.951334835
182.640000000	1.288039550	1.953606395
182.660000000	1.289662092	1.954579920
182.680000000	1.290635617	1.955877954
182.700000000	1.292258159	1.957825005
182.720000000	1.293556193	1.959123039
182.740000000	1.294529718	1.959447548
182.760000000	1.295503243	1.960421073
182.780000000	1.296152260	1.962043616
182.800000000	1.297125786	1.962368124
182.820000000	1.298099311	1.963666158
182.840000000	1.299072836	1.963990667
182.860000000	1.299397345	1.964639684
182.880000000	1.300370870	1.965613209
182.900000000	1.300695378	1.965937718
182.920000000	1.301019887	1.966586735
182.940000000	1.301668904	1.966586735
182.960000000	1.301344395	1.966911243
182.980000000	1.301993412	1.966911243
183.000000000	1.302317920	1.967560260
183.020000000	1.302317920	1.966911243
183.040000000	1.302317920	1.967560260
183.060000000	1.302317920	1.967560260
183.080000000	1.301993412	1.967235752
183.100000000	1.301668904	1.966586735
183.120000000	1.301668904	1.966262226
183.140000000	1.301344395	1.966586735
183.160000000	1.300695378	1.965613209
183.180000000	1.300695378	1.965288701
183.200000000	1.299721853	1.964639684
183.220000000	1.299397345	1.963990667
183.240000000	1.298099311	1.963017141
183.260000000	1.297774802	1.962043616
183.280000000	1.297125786	1.960745582
183.300000000	1.296152260	1.960096565
183.320000000	1.295178735	1.959123039
183.340000000	1.294529718	1.958149514
183.360000000	1.292907176	1.956851480
183.380000000	1.291933651	1.955553446
183.400000000	1.290960125	1.953606395
183.420000000	1.289013075	1.953281886
183.440000000	1.287390533	1.951010327
183.460000000	1.286092499	1.949712293
183.480000000	1.284794465	1.947440733
183.500000000	1.282522906	1.946467208
183.520000000	1.280900364	1.944520157
183.540000000	1.279602330	1.942248597
183.560000000	1.277655280	1.940626055
183.580000000	1.276032738	1.938679004
183.600000000	1.273761179	1.936731953
183.620000000	1.271165111	1.934784902
183.640000000	1.269542569	1.931864326
183.660000000	1.266946502	1.929592766
183.680000000	1.264999451	1.927321207
183.700000000	1.262727892	1.924400630
183.720000000	1.260131825	1.922129071
183.740000000	1.257860266	1.919533003
183.760000000	1.255264199	1.917261443
183.780000000	1.252668131	1.914016359
183.800000000	1.249747555	1.911095782
183.820000000	1.246826980	1.908175206
183.840000000	1.243581895	1.905579138
183.860000000	1.241634845	1.902658561
183.880000000	1.238714269	1.899088968
183.900000000	1.235144676	1.896168392
183.920000000	1.231899592	1.892923307
183.940000000	1.228654508	1.889029205
183.960000000	1.225733932	1.885784120
183.980000000	1.222488848	1.882214527
184.000000000	1.219243764	1.879293950
184.020000000	1.215349662	1.875399848
184.040000000	1.212104578	1.871830255
184.060000000	1.208534986	1.867611645
184.080000000	1.205289901	1.864042051
184.100000000	1.201071292	1.860147950
184.120000000	1.197177191	1.856253848
184.140000000	1.193607598	1.852359746
184.160000000	1.189388989	1.847816627
184.180000000	1.185819396	1.843598017
184.200000000	1.181276278	1.839379407
184.220000000	1.177382177	1.835160797
184.240000000	1.172839059	1.830293169
184.260000000	1.168944958	1.825750051
184.280000000	1.164726349	1.821855949
